time,close,high,low,open,volumefrom,volumeto
1515741900,1218.71,1219.75,1218.38,1219.57,142.31,174033.81
1515741960,1218.21,1218.82,1218.09,1218.71,131.44,159938.55
1515742020,1216.81,1218.32,1216.81,1218.21,272.95,331598.22
1515742080,1217.25,1217.39,1216.78,1216.81,137.16,168158.04
1515742140,1217.52,1217.59,1217.18,1217.25,152.37,185885.92
1515742200,1217.65,1217.92,1217.39,1217.52,189.29,230153.36
1515742260,1217.41,1217.92,1217.13,1217.65,200.13,243430.81
1515742320,1217.56,1217.6,1216.16,1217.29,202.06,245464.32
1515742380,1218.05,1218.39,1216.97,1217.56,517.53,629430.52
1515742440,1217.88,1218.15,1216.54,1218.05,190.73,233607.93
1515742500,1217.57,1218.25,1217.24,1218.25,92.41,112687.62
1515742560,1218.05,1218.45,1217.57,1217.57,143.26,174612.75
1515742620,1218.57,1219.11,1217.77,1218.05,156.32,190772.95
1515742680,1219.51,1219.68,1218.56,1218.56,101.62,124200.72
1515742740,1219.92,1219.92,1219.07,1219.51,216.68,264089.26
1515742800,1220.47,1220.47,1219.09,1219.92,302.49,368647.42
1515742860,1221.03,1221.03,1220.44,1220.47,274.2,335809.33
1515742920,1220.72,1221.12,1220.28,1221.03,155.37,190161.97
1515742980,1219.23,1221,1219.16,1220.76,210.3,257464.81
1515743040,1219.74,1219.93,1219.23,1219.23,246.02,299506.09
1515743100,1218.55,1219.74,1218.14,1219.3,627.53,763542.35
1515743160,1217.29,1218.55,1217.19,1218.55,483.76,588171.22
1515743220,1216.81,1217.86,1216.69,1217.29,328.87,399805.59
1515743280,1217.17,1218.29,1216.37,1216.81,218.71,265755.83
1515743340,1216.32,1217.17,1216.03,1217.17,129.51,157218.28
1515743400,1214.84,1216.58,1214.84,1216.32,238.09,289157.36
1515743460,1213.73,1215.06,1213.4,1214.84,261.85,318213.33
1515743520,1210.3,1214.11,1209.97,1213.73,1020.54,1228667.47
1515743580,1208.86,1211.57,1208.15,1209.96,543.53,655455.58
1515743640,1208.72,1209.78,1206.56,1208.86,339.89,410493.75
1515743700,1207.89,1208.72,1206.96,1208.72,263.05,317758.94
1515743760,1207.74,1208.3,1207.04,1207.89,302.88,365713.41
1515743820,1206.03,1208.42,1206,1208.42,151.63,183279.93
1515743880,1207.26,1207.36,1205.54,1206.07,137.42,167282.53
1515743940,1208.1,1208.3,1206.65,1207.26,278.56,336229.73
1515744000,1208.47,1209,1208.1,1208.1,274.68,332497.63
1515744060,1209.43,1209.72,1207.87,1208.45,400.45,483504.1
1515744120,1209.99,1210.03,1209.16,1209.43,128.71,155725.44
1515744180,1210.11,1210.41,1209.56,1209.96,144.8,176506.8
1515744240,1208.46,1210.6,1208.22,1210.11,173.11,209201.05
1515744300,1206.22,1208.46,1205.62,1208.46,212.76,256557.36
1515744360,1203.14,1206.77,1203.14,1206.22,464.31,558097.92
1515744420,1200.64,1204.01,1199.82,1203.14,1107.48,1327769.26
1515744480,1202.52,1202.69,1200.69,1200.72,229.15,275147.58
1515744540,1202.14,1202.53,1201.2,1202.37,309.39,374216.52
1515744600,1201.9,1202.48,1201.26,1202.14,335.7,404834.4
1515744660,1200.81,1201.98,1200.51,1201.8,530.37,636861.89
1515744720,1199.9,1200.81,1199.9,1200.81,759.47,910181.54
1515744780,1197.23,1200.52,1196.84,1199.9,529.28,635244.72
1515744840,1195.99,1196.92,1194.84,1196.92,600.89,716712.05
1515744900,1196.98,1197.49,1195.72,1196.33,225.13,269383.62
1515744960,1197.21,1197.79,1196.4,1196.98,371.24,445294.16
1515745020,1198.36,1198.41,1196.85,1196.86,215.82,257898.17
1515745080,1200.06,1200.13,1197.72,1198.36,300.41,360618.38
1515745140,1199.26,1200.83,1199.05,1200.03,345.01,416661.2
1515745200,1198.71,1199.58,1198.11,1199.52,106.72,127732.1
1515745260,1198.86,1199.34,1198.64,1198.72,162.31,194942.65
1515745320,1199.56,1199.6,1198.81,1198.86,99.55,119358.92
1515745380,1199.78,1199.9,1199.25,1199.56,160.76,192995.14
1515745440,1199.57,1200.05,1199.44,1199.8,96.73,116073.61
1515745500,1199.8,1199.89,1199.4,1199.57,169.06,202435.36
1515745560,1199.46,1200.08,1199.45,1199.8,166.85,199877.35
1515745620,1195.54,1199.52,1195.1,1199.46,393.42,471540.35
1515745680,1196.23,1196.53,1194.48,1195.54,370.47,443045.94
1515745740,1194.95,1196.32,1194.85,1196.02,106.18,126580.97
1515745800,1195.04,1195.72,1194.34,1194.82,166.77,199810.2
1515745860,1195.99,1196.26,1195.04,1195.04,232.18,278022.32
1515745920,1195.74,1196.91,1195.42,1195.95,374.63,447344.54
1515745980,1196.66,1196.72,1195.21,1195.74,224.22,268418.26
1515746040,1199.1,1199.35,1196.61,1196.66,473.46,565737.15
1515746100,1200.35,1200.43,1199.1,1199.1,81.69,98261.32
1515746160,1201.22,1201.36,1200.41,1200.41,298.03,358796.93
1515746220,1202.44,1202.57,1201.6,1202.23,156.71,188267.35
1515746280,1202.45,1202.47,1201.94,1202.44,126.25,151998.85
1515746340,1202.53,1202.99,1202.34,1202.45,176.89,212720.68
1515746400,1202.98,1203.07,1202.46,1202.53,200.5,241461.17
1515746460,1202.62,1203.01,1202.57,1202.98,106.02,127267.06
1515746520,1203.16,1203.2,1202.51,1202.65,386.08,463231.01
1515746580,1203.15,1203.45,1202.84,1203.16,291.81,350123.56
1515746640,1203.59,1203.74,1203.02,1203.15,122.04,147137.4
1515746700,1199.93,1203.64,1199.05,1203.59,1093.68,1308654.04
1515746760,1201.45,1201.87,1199.53,1199.9,212.92,255610.18
1515746820,1200.88,1201.45,1200.8,1201.45,162.8,195705.93
1515746880,1201.13,1201.28,1200.88,1200.88,119.59,143369.52
1515746940,1201.52,1201.74,1201.02,1201.13,90.2,108101.04
1515747000,1200.4,1201.57,1200.21,1201.52,472.22,566504.09
1515747060,1200.47,1200.81,1200.11,1200.4,291.05,351852.93
1515747120,1198.65,1200.47,1198.65,1200.47,494.19,590866.47
1515747180,1197.64,1199.01,1197.51,1198.65,239.31,286472.51
1515747240,1197.35,1197.96,1197.31,1197.64,517.83,618529.22
1515747300,1197.48,1197.87,1197.27,1197.35,230.43,276626.78
1515747360,1196.99,1197.47,1196.72,1197.47,213.84,255380.69
1515747420,1197.42,1197.45,1196.64,1196.97,61.74,73814.3
1515747480,1197.53,1198.04,1196.51,1197.42,209.6,250443.45
1515747540,1194.39,1197.53,1194.27,1197.53,639.76,762139.06
1515747600,1193.52,1194.72,1193.52,1194.39,359.68,428543.2
1515747660,1193,1193.52,1192.99,1193.52,350,416031.6
1515747720,1192.57,1193.02,1191.88,1193,427.2,507739.45
1515747780,1192.52,1192.73,1192.3,1192.54,245.01,292191.8
1515747840,1191.14,1192.55,1190.25,1192.52,229.38,275017.11
1515747900,1191.32,1191.32,1190.19,1191.08,152.76,181692.81
1515747960,1191.41,1191.44,1191.18,1191.32,125.19,149025.78
1515748020,1190.67,1191.34,1190.61,1191.34,112.84,134379.56
1515748080,1188.37,1190.7,1188.29,1190.67,536.15,636798.75
1515748140,1186.86,1188.75,1186.57,1188.37,179.81,213200.83
1515748200,1184.94,1186.89,1184.44,1186.86,321.68,381815.64
1515748260,1182.52,1184.94,1182.51,1184.94,195.89,231774.58
1515748320,1181.3,1182.53,1180.17,1182.52,760.95,896104.16
1515748380,1178.95,1181.21,1178.85,1181.21,266.05,313830.91
1515748440,1178.33,1178.97,1176.56,1178.95,366.18,431252.04
1515748500,1180.24,1180.28,1177.11,1178.33,357.82,421797.06
1515748560,1179.55,1180.72,1179.47,1180.24,362.58,427117.28
1515748620,1180.32,1180.32,1179.16,1179.55,241.74,285727.67
1515748680,1180.91,1180.91,1180.32,1180.32,564.61,664942.42
1515748740,1181.17,1181.37,1179.86,1180.91,1339.56,1575733.36
1515748800,1181.72,1181.72,1180.26,1181.03,797.92,941693.16
1515748860,1182.13,1182.76,1181.72,1181.72,338.85,400950.15
1515748920,1181.85,1182.13,1181.62,1182.13,296.96,350842.11
1515748980,1182.78,1182.78,1181.23,1181.85,797.29,939394.71
1515749040,1183.79,1183.83,1183.23,1183.25,108.35,128867.46
1515749100,1184.07,1184.18,1183.52,1183.79,346.32,409290.86
1515749160,1183.25,1184.07,1183.2,1184.07,225.25,265968.41
1515749220,1182.69,1183.25,1182.2,1183.25,229.54,271108.4
1515749280,1182.34,1182.72,1182.12,1182.69,233.02,275978.06
1515749340,1183.42,1183.42,1182.24,1182.34,113.87,135154.85
1515749400,1183.87,1183.88,1182.88,1183.5,258.46,308186.28
1515749460,1182.93,1183.87,1182.48,1183.87,263.01,314472.35
1515749520,1183.29,1183.99,1183.12,1183.12,404.68,478141.11
1515749580,1184.66,1184.66,1183.29,1183.29,413.37,491844.85
1515749640,1186.8,1186.8,1184.06,1184.67,632.01,750477.93
1515749700,1187.18,1187.37,1185.77,1187.23,123.59,148342.97
1515749760,1186.36,1187.36,1186.36,1186.51,88.27,105133.44
1515749820,1186.57,1186.81,1186.05,1186.36,91.91,108822.33
1515749880,1185.88,1186.47,1185.51,1186.3,76.76,91174.4
1515749940,1186.11,1186.68,1185.88,1185.88,69.91,82758.7
1515750000,1186.94,1187.22,1185.94,1186.11,184.44,218510.07
1515750060,1186.86,1187,1185.59,1186.94,104.25,124029.24
1515750120,1186.47,1186.86,1186.19,1186.86,34.41,41234.81
1515750180,1187.14,1187.16,1186.46,1186.47,119.85,142190.91
1515750240,1187.08,1187.31,1186.8,1187.14,70.56,83708.1
1515750300,1187.24,1187.87,1187.02,1187.08,126.75,150581.76
1515750360,1187.2,1187.84,1186.67,1187.24,121.77,144248.47
1515750420,1186.78,1187.2,1186.54,1187.2,42.53,50333.63
1515750480,1187.52,1187.69,1186.18,1186.69,207.45,246118.29
1515750540,1188.29,1188.73,1187.52,1187.52,261.48,310938.46
1515750600,1188.54,1188.72,1188.08,1188.29,159.26,188977.66
1515750660,1188.32,1188.59,1187.64,1188.54,211.13,250960.77
1515750720,1188.3,1188.34,1187.74,1188.21,109.01,129672.36
1515750780,1188.31,1188.83,1188.14,1188.3,121.3,144205.51
1515750840,1188.73,1188.98,1188.3,1188.3,257.24,306481.27
1515750900,1188.85,1188.95,1188.27,1188.55,132.06,156696.45
1515750960,1189.11,1189.11,1188.33,1188.85,125.04,149349.28
1515751020,1188.43,1189.3,1188.41,1189.13,157.84,188248.67
1515751080,1188.83,1189.34,1187.99,1188.43,285.31,338938.44
1515751140,1189.26,1190.19,1188.98,1188.98,249.23,297694.07
1515751200,1189.5,1189.92,1189.11,1189.67,98.89,117255.61
1515751260,1189.81,1189.94,1189.19,1189.5,145.61,172980.65
1515751320,1190.32,1190.51,1189.33,1189.77,90.83,108422.02
1515751380,1191.35,1191.78,1190.47,1190.51,79.89,94994
1515751440,1191.21,1191.7,1190.98,1191.35,174.49,207712.4
1515751500,1192.46,1192.46,1191.09,1191.21,132.08,158087.73
1515751560,1192.14,1192.46,1191.9,1192.46,199.18,237084.37
1515751620,1192.83,1193.14,1191.77,1192.14,200.88,240152.89
1515751680,1194.87,1194.87,1192.85,1192.85,235.13,281238.35
1515751740,1193.8,1195.24,1193.71,1194.87,349.45,417060.91
1515751800,1195.15,1195.16,1193.26,1193.8,243.7,291132.43
1515751860,1195.38,1195.79,1194.9,1195.11,353.75,423248.36
1515751920,1197.04,1197.07,1195.4,1195.58,242.47,289973.8
1515751980,1196.83,1197.4,1196.75,1197.03,195.63,233690.44
1515752040,1198.78,1199.15,1196.89,1196.89,431.58,516254.52
1515752100,1199.05,1199.11,1198.03,1198.78,369.56,442502.37
1515752160,1202.29,1203.01,1198.83,1198.83,757.65,909861.31
1515752220,1204.57,1204.97,1202.29,1202.29,770.97,927155.19
1515752280,1208.68,1209.13,1204.81,1204.9,818.11,986094.25
1515752340,1212.22,1212.27,1208.68,1208.68,387.46,471472.29
1515752400,1214.75,1215.13,1211.98,1212.05,549.94,668666.96
1515752460,1218.33,1218.39,1214.35,1214.75,1003.63,1221586.63
1515752520,1218.67,1221.04,1218.05,1218.33,691.52,842832.53
1515752580,1218.2,1218.95,1217.33,1218.67,465.18,566987.66
1515752640,1219.2,1219.45,1217.69,1218.2,347.96,424685.25
1515752700,1219.8,1219.8,1218.78,1219.27,312.74,381028.07
1515752760,1221.3,1221.34,1219.4,1219.8,315.08,384607.2
1515752820,1221.55,1221.62,1220.95,1221.07,492.74,603247.67
1515752880,1217.92,1222.11,1217.82,1221.55,454.32,553827.98
1515752940,1218.78,1218.78,1217.18,1217.91,215.08,263622.81
1515753000,1219.49,1221.26,1218.82,1218.82,408.1,497822.23
1515753060,1218.99,1220.45,1218.37,1220.45,264.66,322407.71
1515753120,1218.86,1219.09,1218.25,1218.66,300.81,367652.57
1515753180,1217.14,1218.96,1217.07,1218.86,202.48,249903.72
1515753240,1216.9,1217.61,1215.2,1217.28,778.61,949678.71
1515753300,1217.83,1219.18,1217.47,1217.93,764.16,933388.42
1515753360,1219.4,1219.53,1217.32,1217.83,603.87,737456.21
1515753420,1216.95,1219.47,1216.95,1219.4,86.81,105829.47
1515753480,1216.44,1217.3,1216.44,1216.95,115.34,140113.29
1515753540,1217.04,1217.11,1215.81,1216.43,140.7,172095.65
1515753600,1216.11,1217.64,1216.08,1217.04,346.55,421203.9
1515753660,1215.09,1217.37,1215.09,1216.11,162.11,197093.1
1515753720,1216.27,1216.34,1215.03,1215.08,135.43,164398.27
1515753780,1212.25,1216.43,1212.25,1216.27,462.6,561812.94
1515753840,1209.78,1211.89,1209.06,1211.88,292.37,353185.14
1515753900,1210.66,1211.16,1209.78,1209.78,177.95,216150.04
1515753960,1211.26,1211.27,1210.31,1210.66,299.26,361965.78
1515754020,1212.06,1212.41,1211.26,1211.26,637.55,771526.95
1515754080,1212.71,1212.76,1212.02,1212.06,284.24,343724.55
1515754140,1212.75,1212.75,1212.45,1212.66,133.69,162092.83
1515754200,1213.43,1213.66,1212.57,1212.75,231.35,280458.37
1515754260,1213.55,1214.49,1213.24,1213.43,233.4,283095.77
1515754320,1214.29,1214.53,1212.81,1213.55,258.71,313598.94
1515754380,1216.04,1216.4,1214.39,1214.39,173.22,210390.26
1515754440,1213.84,1216.24,1213.77,1216.04,284.7,345253.77
1515754500,1212.77,1214.21,1212.34,1213.84,343.01,416217.17
1515754560,1214.23,1214.3,1212.02,1212.77,163.19,197947.09
1515754620,1214.14,1214.45,1213.09,1214.23,143.65,174041.93
1515754680,1213.77,1214.29,1213.47,1214.15,212.17,256907.14
1515754740,1214.69,1214.72,1213.77,1213.77,290.83,352469.08
1515754800,1214.3,1215.16,1212.77,1214.73,653.59,797195.18
1515754860,1213.72,1214.71,1213.72,1214.3,674.47,816580.81
1515754920,1214.64,1214.68,1213.33,1213.72,205.05,249380.24
1515754980,1215.46,1215.46,1213.95,1214.64,316.23,384244.95
1515755040,1214.94,1215.46,1214.39,1215.46,422,512607.64
1515755100,1214.8,1214.96,1214.27,1214.93,230.44,279639.6
1515755160,1214.12,1215.04,1214.12,1214.96,333.89,405710.62
1515755220,1214.2,1214.56,1214.05,1214.12,252.75,306398.08
1515755280,1213.63,1214.36,1213.58,1214.2,266.34,323578.5
1515755340,1212.38,1213.63,1211.24,1213.63,479.13,579417.14
1515755400,1212.04,1213.09,1211.84,1213.06,323.19,392582.59
1515755460,1212.37,1212.53,1211.23,1212.04,230.76,279620.63
1515755520,1214.49,1214.49,1212.19,1212.57,347.64,421011.24
1515755580,1214.73,1216.56,1214.23,1214.62,186.45,226341.96
1515755640,1215.75,1215.99,1214.73,1214.73,187.64,227631.65
1515755700,1215.14,1216.06,1214.77,1215.69,155.59,189674.79
1515755760,1215.07,1215.4,1214.17,1215.14,255.17,309703.07
1515755820,1216.71,1216.83,1214.86,1215.07,413.99,503099.27
1515755880,1218.44,1218.65,1216.43,1216.49,1038.84,1267393.61
1515755940,1223.9,1223.94,1219.51,1219.58,609.23,745109.5
1515756000,1225.85,1225.98,1223.7,1223.9,835.01,1022633.89
1515756060,1225.93,1226.74,1225.73,1225.92,534.95,656533.54
1515756120,1225.86,1226.19,1224.87,1225.41,356.32,437519.42
1515756180,1225.26,1226.18,1225.11,1225.86,240.08,294573.65
1515756240,1224.77,1225.45,1224.44,1225.26,335.84,410852.01
1515756300,1224.61,1225.28,1224.2,1224.7,387.74,475870.83
1515756360,1223.82,1224.64,1223.67,1224.56,256.27,313224.89
1515756420,1224.25,1224.25,1223.82,1223.83,172.55,210883.9
1515756480,1224.48,1225.24,1223.82,1224.25,294.58,359929.36
1515756540,1224.02,1224.79,1224.02,1224.53,180.03,221051.1
1515756600,1224.28,1225.01,1224.02,1224.02,132.09,162108.55
1515756660,1224.41,1224.71,1223.88,1224.28,125.83,154096.91
1515756720,1223.69,1224.59,1223.66,1224.41,153.15,187171.17
1515756780,1222.3,1224.01,1222.2,1223.66,448.38,549599.76
1515756840,1222.23,1222.89,1222.03,1222.3,226.81,276957.92
1515756900,1222.75,1223.19,1221.92,1222.02,287.31,350798.18
1515756960,1223.14,1223.28,1222.18,1222.75,283.45,346417.62
1515757020,1223.09,1223.61,1222.74,1223.14,112.6,138077.46
1515757080,1223.28,1224.16,1222.9,1223.09,170.97,209390.8
1515757140,1224.12,1224.36,1223.28,1223.28,107.41,131872.1
1515757200,1224.47,1224.7,1224.16,1224.41,163.03,199525.95
1515757260,1224.3,1224.85,1224.1,1224.47,326.11,399064.08
1515757320,1224.57,1224.79,1224.29,1224.3,103.54,127161.62
1515757380,1226.77,1226.78,1224.57,1224.57,1554.04,1905108.01
1515757440,1228.95,1229.38,1226.32,1226.83,379.21,465433.93
1515757500,1233.02,1233.12,1229.08,1229.08,1966.5,2424602.58
1515757560,1232.64,1233.47,1232.56,1233.02,1040.22,1284680.8
1515757620,1229.66,1233.33,1229.66,1232.64,793.21,976783.08
1515757680,1228.69,1229.76,1227.78,1229.66,601.76,739897.29
1515757740,1229.36,1230.08,1228.68,1228.69,254.87,314511.15
1515757800,1229.37,1229.84,1229.18,1229.36,202.07,248020.72
1515757860,1228.39,1229.4,1227.98,1229.37,165.45,203418.81
1515757920,1228.27,1228.67,1226.87,1228.39,309.34,380518.58
1515757980,1227.44,1228.27,1227,1228.27,206.56,253971.9
1515758040,1225.94,1227.44,1225.91,1227.44,336.31,412369.7
1515758100,1224.14,1225.94,1223.56,1225.94,603.84,742414
1515758160,1226.93,1226.93,1224.16,1224.3,338.22,415405.65
1515758220,1225.62,1227,1225.32,1226.93,310.38,380479.79
1515758280,1225.43,1225.95,1223.96,1225.67,240.2,296563.87
1515758340,1226.59,1226.59,1225.43,1225.46,213.4,261614.91
1515758400,1226.16,1226.63,1225.94,1226.59,163.07,201269.16
1515758460,1223.8,1225.97,1223.8,1225.96,395.66,482806
1515758520,1223.06,1224.02,1222.73,1223.8,339.09,413789
1515758580,1220.82,1222.84,1220.78,1222.84,272.7,333307.39
1515758640,1222.82,1222.86,1220.18,1220.82,537.35,656956.98
1515758700,1222.26,1223.14,1221.77,1222.82,191.64,235109.26
1515758760,1218.96,1223,1218.76,1222.26,361.6,440670.01
1515758820,1218.4,1219.83,1214.46,1218.96,583.37,713446.24
1515758880,1221.13,1221.13,1218.39,1218.43,252.25,310541.87
1515758940,1221.33,1222.06,1220.9,1221.13,180.21,222043.48
1515759000,1225.01,1225.05,1220.58,1221.33,267.24,326231.95
1515759060,1223.76,1226.97,1223.57,1226.02,231.78,284966.44
1515759120,1221.95,1223.76,1221.48,1223.76,260.54,320430.8
1515759180,1223.07,1223.3,1221.54,1221.95,481.14,588985.24
1515759240,1224.06,1225.06,1223.34,1223.37,196.06,239956.77
1515759300,1224.07,1224.65,1223.33,1224.06,235.52,287792.04
1515759360,1224.27,1224.55,1223.38,1224.18,169.05,206895.14
1515759420,1224.75,1224.99,1224.09,1224.25,336.86,411535.63
1515759480,1224.61,1225.38,1224.33,1224.75,195.57,239471.66
1515759540,1225.45,1225.53,1224.42,1224.61,273.21,333954.48
1515759600,1226.96,1226.96,1225.27,1225.45,239.01,292272.24
1515759660,1227.84,1228.15,1226.59,1226.96,231.02,283875.53
1515759720,1229.52,1229.52,1227.84,1228.01,1969.26,2413596.29
1515759780,1230.75,1231.15,1229.52,1229.52,264.29,325897.91
1515759840,1230.33,1231.24,1230.03,1230.75,158.34,194715.93
1515759900,1232,1232.28,1230.33,1230.33,174.29,214667.68
1515759960,1231.29,1232.38,1230.69,1232,255.32,315320.67
1515760020,1231.79,1231.82,1231.21,1231.31,125.21,154250.66
1515760080,1231.49,1231.86,1230.92,1231.79,968.94,1192289.1
1515760140,1235.57,1235.57,1231.19,1231.49,819.46,1009273.3
1515760200,1236.16,1236.97,1235.57,1235.57,459.06,567875.92
1515760260,1236.99,1237.42,1236.13,1236.16,220.93,274844.24
1515760320,1238.74,1238.74,1236.99,1236.99,400.42,498516.31
1515760380,1239.81,1239.88,1238.67,1238.74,303.46,376806.68
1515760440,1240.4,1240.46,1239.52,1239.89,505.92,627378.15
1515760500,1241.25,1242.09,1240.65,1240.65,507.01,629466.57
1515760560,1242,1242.95,1241.24,1241.25,579.22,719068.48
1515760620,1244.25,1244.25,1241.8,1241.8,690.65,858140.08
1515760680,1244.2,1244.52,1243.28,1244.25,464.26,577898.18
1515760740,1246.14,1246.14,1243.72,1244.2,315.1,392208.13
1515760800,1248.27,1248.91,1245.83,1246.14,637.55,796091.51
1515760860,1249.16,1249.64,1248.26,1248.6,466.72,583522.87
1515760920,1249.62,1250.52,1249.24,1249.27,1228.34,1537410
1515760980,1249.45,1250.23,1249.45,1249.62,690.13,863479.8
1515761040,1249.36,1250.12,1249.23,1249.45,409.11,511185.37
1515761100,1250.98,1251.06,1249.36,1249.36,2605.93,3254973.2
1515761160,1254.41,1254.41,1250.95,1250.98,1021.08,1277784.4
1515761220,1259.45,1259.68,1254.38,1254.41,1377.19,1732966.31
1515761280,1260.68,1260.94,1258.52,1259.45,1033.37,1302097.52
1515761340,1263.99,1264.02,1260.71,1261.01,977.55,1235808.04
1515761400,1266.88,1266.88,1263.76,1264.18,768.54,972999.35
1515761460,1270.07,1270.8,1266.88,1266.88,642.96,818128.16
1515761520,1270.43,1270.81,1269.6,1270.16,691.13,881698.64
1515761580,1271.5,1271.54,1270.39,1270.89,804.03,1023001.53
1515761640,1269.15,1271.74,1267.43,1271.5,1513.72,1922118.85
1515761700,1272.98,1273.28,1268.51,1269.15,1035.06,1315843.94
1515761760,1277.19,1277.19,1272.46,1272.49,1041.42,1328753.79
1515761820,1277.34,1278.27,1275.71,1277.19,451.76,576869.9
1515761880,1277.96,1278,1276.39,1277.35,862.26,1101151.18
1515761940,1276.98,1277.96,1276.55,1277.96,546.31,698734.24
1515762000,1277.4,1277.98,1276.86,1276.98,652.83,834454.87
1515762060,1277.36,1278.05,1277,1277.4,768.57,982953.6
1515762120,1277.18,1278.2,1277.05,1277.36,558.06,713504.27
1515762180,1271.1,1277.53,1270.33,1277.18,1677.16,2136023.09
1515762240,1267.36,1272.4,1267.33,1271.1,903.77,1149555.55
1515762300,1267.68,1268.88,1267.19,1267.3,596.68,757366.01
1515762360,1268.1,1268.33,1266.77,1267.56,296.79,377101.22
1515762420,1268.49,1269.3,1267.08,1268.1,352.18,449087.22
1515762480,1267.85,1268.7,1266.51,1268.49,456.66,578858.18
1515762540,1264.92,1267.92,1264.4,1267.85,660.82,837123.06
1515762600,1265.76,1266.87,1263.53,1264.92,529.11,670599.87
1515762660,1266.52,1266.64,1265.69,1265.76,220.33,281571.55
1515762720,1267.04,1267.07,1265.78,1266.52,466.94,593350.84
1515762780,1266.09,1267.63,1266.09,1267.04,209.27,265169.38
1515762840,1268.98,1269.14,1266.09,1266.09,377.33,480278.19
1515762900,1269.48,1269.48,1268.49,1268.97,144.78,184129.68
1515762960,1269.82,1270.04,1269.34,1269.49,189.72,241494.72
1515763020,1269.69,1269.91,1268.98,1269.82,251.97,319965.21
1515763080,1270.67,1270.82,1269.68,1269.68,267.67,340470.53
1515763140,1270.86,1270.86,1270.04,1270.67,110.67,141222.71
1515763200,1272.86,1273.87,1270.47,1270.89,435.57,555350.88
1515763260,1270.77,1273.21,1270.77,1272.86,522.45,664371.55
1515763320,1271.95,1272.03,1270.55,1270.76,270.97,344161.92
1515763380,1272.53,1272.79,1271.79,1271.95,415.35,528540.87
1515763440,1275.51,1275.51,1272.59,1272.72,531.57,677156.53
1515763500,1278.1,1278.33,1275.51,1275.51,187.99,240818.37
1515763560,1277.82,1278.63,1276.43,1278.1,644.29,821878.62
1515763620,1277.77,1278.64,1276.78,1277.75,236.64,304250.47
1515763680,1279.97,1280.1,1277.62,1277.98,668.44,855552.91
1515763740,1279.3,1281.43,1278.39,1279.97,531.79,680633.96
1515763800,1280.11,1280.21,1279.3,1279.3,303.13,389101.95
1515763860,1280.3,1281.05,1279.75,1280.07,967.58,1237078.2
1515763920,1281.78,1281.79,1279.89,1280.3,1451.16,1860943.33
1515763980,1282.97,1283.06,1280.96,1281.87,557.2,714689.51
1515764040,1285.07,1285.42,1282.69,1282.97,564.8,724999.34
1515764100,1285.41,1285.72,1284.64,1285.2,551.45,708826.24
1515764160,1286.1,1286.24,1285.34,1285.41,465.79,599402.11
1515764220,1285.91,1286.51,1285.74,1286.1,267.97,345360.3
1515764280,1286.5,1286.52,1285.87,1285.91,236.76,304886.12
1515764340,1286.97,1287.06,1286.32,1286.5,514.78,662611.47
1515764400,1283.87,1286.97,1282.5,1286.97,798.49,1027313.85
1515764460,1285.35,1285.35,1283.55,1283.87,402.09,533827.42
1515764520,1285.12,1285.71,1284.94,1285.35,807.48,1035971.65
1515764580,1282.23,1285.28,1282.1,1285.12,515.91,662150.53
1515764640,1281.45,1283.32,1280.49,1282.23,837.58,1074805.77
1515764700,1280.87,1281.97,1280.77,1281.45,252.34,322928.64
1515764760,1279.02,1280.97,1278.92,1280.97,542.49,694568.12
1515764820,1275.97,1279.32,1275.97,1279.02,729.67,931239.43
1515764880,1272.19,1276,1272.14,1275.97,424,540701.68
1515764940,1263,1272.03,1262.87,1272.03,813.63,1028677.13
1515765000,1263.62,1264.37,1260.02,1262.87,1408.71,1774858.22
1515765060,1261.27,1263.63,1260.02,1263.63,1314.77,1654450.66
1515765120,1260.18,1262.64,1260.13,1261.21,762.42,960389.96
1515765180,1259.93,1260.74,1259.38,1260.67,540.59,678673.61
1515765240,1259.36,1260.03,1259.25,1260,374.51,471784.02
1515765300,1259.4,1259.89,1258.85,1259.36,266.05,334850.39
1515765360,1260.36,1261.04,1259.24,1259.4,429.79,542858.98
1515765420,1264.15,1265.14,1259.43,1260.36,1592.93,2006895.62
1515765480,1267.42,1267.89,1264.19,1264.19,661.84,838190.98
1515765540,1269.22,1269.49,1267.01,1267.42,701.34,888823.35
1515765600,1272.88,1272.88,1268.78,1269.22,462.53,587774.99
1515765660,1275.58,1275.85,1272.84,1272.88,281.18,359423.71
1515765720,1275.3,1276.61,1275.02,1276.18,513.61,654355.34
1515765780,1275.39,1276.15,1274.34,1275.3,505.15,642348.78
1515765840,1273.67,1275.39,1273.67,1275.39,222.47,283205.45
1515765900,1273.32,1273.96,1273.02,1273.67,322.55,411077.21
1515765960,1272.64,1273.32,1271.99,1273.32,525.28,668300.74
1515766020,1271.99,1273.44,1271.98,1272.64,292.99,372122.55
1515766080,1270.75,1271.99,1270.46,1271.99,218.55,278807.28
1515766140,1269.82,1270.72,1269.51,1270.72,306.56,389133.87
1515766200,1269.02,1270.12,1268.99,1269.71,351.94,447528.22
1515766260,1266.03,1269.15,1265.9,1269.02,367.47,467130.03
1515766320,1264.17,1266.09,1264.17,1266.03,440.92,557689.51
1515766380,1264.71,1264.88,1263.93,1264.17,353.05,445395.23
1515766440,1270.37,1270.92,1264.74,1264.87,714.13,906351.21
